Direction	Motif_Name	Beta_Est	OddsRatio	Beta_SE	Beta_Z	Beta_Pval	Beta_Padj	Log10Beta	NLog10Padj
Count_Gain	AC0033:PRDM:C2H2_ZF	-0.2606399585454742	0.7705583026094628	0.0556256479158697	-4.685607598489025	2.7913060693861345e-6	1.118300329709477e-5	-0.11319449575979176	4.951441547058073
Count_Gain	AC0034:NR2F/NR1H:Nuclear_receptor	0.16839767596771546	1.183407129660047	0.05980341221657844	2.815853974316084	0.00486477727849404	0.01016592992748424	0.07313418143811067	1.9928528881619216
Count_Gain	AC0035:ZNF:C2H2_ZF	-0.07421966811582886	0.9284677166845364	0.04594085458620766	-1.6155482692764502	0.10619201615907574	0.16017932413443317	-0.03223319231139519	0.7953935431445928
Count_Gain	AC0036:BCL11A/BCL11B:C2H2_ZF	-0.1716230487574476	0.8422966180908991	0.06382224873551057	-2.689078685846381	0.00716495280377214	0.01457292060554628	-0.07453494304277222	1.8364534011633151
Count_Gain	AC0037:ZNF:C2H2_ZF	0.3531816786703932	1.4235897558347377	0.04570504808001498	7.727410723911385	1.0975608385197336e-14	9.457065307245377e-14	0.15338485415587916	13.024243611864806
Count_Gain	AC0038:THAP:['C2CH_THAP-type_zinc_finger_factors']	0.13631306978151753	1.1460406281265187	0.05306936809079941	2.5685828696564035	0.01021152931822215	0.02013495906320292	0.05920001401740596	1.6960492490286454
Count_Gain	AC0039:TFAP2A/TFAP2C:AP-2	0.08776657604932307	1.0917332555937835	0.13971607872286518	0.6281780654853124	0.5298872976735987	0.6183656961719732	0.03811653967376311	0.20875461090157607
Count_Gain	AC0040:ZNF:C2H2_ZF	-0.01497796678436969	0.9851336450259672	0.0398793581195294	-0.37558194240430376	0.707227717405027	0.7756473528426062	-0.0065048483245819504	0.11033568534566564
Count_Gain	AC0041:ZNF:C2H2_ZF	0.02253358582673893	1.022789384814664	0.0377725364392325	0.5965600394082721	0.5508011574983454	0.6356952808558884	0.00978621198204604	0.1967510125837859
Count_Gain	AC0042:ZSCAN:C2H2_ZF	0.1473104666730357	1.1587136491633443	0.04278353123966441	3.4431582060824577	5.749628584688382e-4	0.00147612913459958	0.06397612280269228	2.8308756479392287
Count_Gain	AC0043:TFAP2A/TFAP2C:AP-2	0.10084920809034538	1.106109836772743	0.05524348058880468	1.825540444147592	0.06791951375040507	0.1084298836269157	0.04379825457794977	0.9648510083356904
Count_Gain	AC0044:ZNF:C2H2_ZF	0.06316149965138565	1.0651988545843936	0.03971694798936127	1.5902908669695446	0.11176925633642058	0.1673877672276394	0.02743069076733095	0.7762762836166798
Count_Gain	AC0045:ZNF:C2H2_ZF	-0.06704398951443222	0.9351540634587948	0.0378441664230721	-1.7715805592049754	0.07646420917023314	0.120541322225756	-0.02911683469089738	0.9188640490370118
Count_Gain	AC0046:EBF:['Rel_homology_region_(RHR)_factors']	-0.4320856339235365	0.6491537847193383	0.04721015252217072	-9.152388010621689	5.56886611677185e-20	6.609088278206591e-19	-0.1876524065226604	18.179858447179058
Count_Gain	AC0047:ZNF:C2H2_ZF	-0.03923510767587623	0.961524620750967	0.04273239431670088	-0.9181584206373894	0.3585359333046733	0.449777913854007	-0.01703959076051296	0.347001874215705
Count_Gain	AC0048:ZNF:C2H2_ZF	-0.23134778147580976	0.7934634661489424	0.04325863436077143	-5.348013983668535	8.892459651361952e-8	4.404218205280842e-7	-0.10047306489550352	6.356131172215773
Count_Gain	AC0049:PLAGL:C2H2_ZF	0.4534256770204191	1.573693929299881	0.0765242923701711	5.925251485202401	3.118198174303229e-9	1.8160617144784553e-8	0.1969202694832141	7.7408693971133715
Count_Gain	AC0050:ZNF:C2H2_ZF	-0.00230559072706009	0.9976970651057604	0.03802671544115629	-0.06063081442381838	0.9516532322992268	0.9685920438773684	-0.0010013053302895	0.01385910261794047
Count_Gain	AC0051:PLAG:C2H2_ZF	0.2470864919240172	1.2802898427213747	0.20742714656251315	1.1911965045016504	0.23357645147484551	0.31869758780407337	0.10730829999543308	0.4966212236531729
Count_Gain	AC0052:ZNF:C2H2_ZF	0.18493636624905943	1.2031418772611662	0.04527385484290872	4.08483807908012	4.410756351383339e-5	1.4154927270510818e-4	0.0803168433652053	3.849092357743383
Count_Gain	AC0053:ZNF:C2H2_ZF	0.9943457702045834	2.7029554087342813	0.05917445193732648	16.80363294716656	2.2954377236393786e-63	1.1106387139762839e-61	0.4318388811036894	60.95442719222377
Count_Gain	AC0054:ZFX/ZNF:C2H2_ZF	0.8498802240872451	2.339366635370709	0.0574842509381643	14.78457508303378	1.842161980395136e-49	4.8279995236189184e-48	0.3690982915997896	47.316232781426734
